P_min,P_max,P_range,S_mean,M_sum,M_mean,M_max,num_domains,closed_units,step,wall_time_s
0.000272305894216757,0.21719728150252354,0.21692497560830679,0.1633925405023708,105.0722322079273,0.006413100110347125,0.18792405994859196,16,7,746000,4669.29
0.0002729567753330722,0.20032978724142889,0.20005683046609582,0.16323628634413095,105.40875226007103,0.006433639664310976,0.18872468591764874,17,8,748000,4681.47
0.000270059309759703,0.19923719200973575,0.19896713269997604,0.16315815917434767,104.23381546317619,0.006361927213328625,0.18580992344701092,17,8,750000,4693.65
0.00026850719310248666,0.21919477018815378,0.2189262629950513,0.16337776498133308,105.10133074805918,0.006414876144290722,0.17777729869355005,16,8,752000,4705.85
0.0002707821682740137,0.1986100446493427,0.1983392624810687,0.16342200818561686,105.65391889284967,0.006448603448049907,0.18219912205281652,16,7,754000,4718.07
0.0002715560597241838,0.1991311708824513,0.19885961482272713,0.16320638422959155,104.94745808922153,0.006405484502515962,0.1868120732566436,16,8,756000,4730.27
0.00027274696523005195,0.19925127835114506,0.198978531385915,0.16323951843031373,104.57770526350762,0.006382916581024635,0.18905866311716243,16,8,758000,4742.46
0.0002725923975555932,0.2121049731540898,0.2118323807565342,0.16342233953644503,105.20040041821656,0.006420922877088413,0.18905518931268891,16,7,760000,4754.66
0.00027317337725291053,0.19937516560874205,0.19910199223148914,0.16320796487118674,105.35774772392722,0.00643052659447798,0.1887625146689768,16,8,762000,4766.89
0.0002694553540363086,0.19927943469574128,0.19900997934170497,0.16318714151169447,104.05137966890307,0.006350792216119572,0.18183564715612793,17,8,764000,4779.11
0.0002706322495768715,0.2191441080145613,0.21887347576498442,0.16340130858883334,105.11276193043733,0.006415573848293294,0.1782442265844649,16,7,766000,4791.31
0.00027154920707862795,0.1991751986952272,0.1989036494881486,0.1633207057020281,105.65906502778914,0.006448917543200021,0.1860246578050448,16,7,768000,4803.51
0.00027230409770097515,0.20018703581159905,0.19991473171389806,0.16317154724643096,104.65704283667927,0.006387758962199662,0.18902754785121995,16,8,770000,4815.72
0.00027230644389334156,0.2128621107519822,0.21258980430808885,0.16334082404618377,105.08240066466881,0.006413720743693165,0.18877418488443914,16,8,772000,4827.92
0.00027232551350141106,0.19993898272601845,0.19966665721251706,0.16342401513329394,105.30976794793398,0.006427598141353392,0.18827267413113427,16,7,774000,4840.13
0.00027265469079298845,0.19872917374404683,0.19845651905325384,0.1631894534199974,104.96913644985375,0.006406807644644394,0.18903573746402336,16,8,776000,4852.33
0.0002731886846326076,0.19964936194308114,0.19937617325844853,0.16326084612185704,104.36509178880259,0.006369939684375158,0.18878414403443708,16,8,778000,4864.54
0.0002715879401995822,0.21620672733441404,0.21593513939421446,0.16338826183123278,104.99594896048039,0.006408444150419946,0.18753185004635037,16,7,780000,4876.76
0.0002671572829626149,0.19926344059649012,0.1989962833135275,0.16319945225129348,105.36997977465364,0.006431273179605325,0.17703913996953524,17,8,782000,4888.97
0.0002709979789969194,0.19950887343852186,0.19923787545952495,0.16315875895197776,104.15691222549123,0.006357233412200392,0.18154133373670356,17,8,784000,4901.22
0.00027232510440375557,0.2195364383859543,0.21926411328155054,0.16340877418281344,105.10234507722345,0.006414938054029751,0.18819633084602608,16,7,786000,4913.42
0.0002709557665575489,0.19965808396249266,0.1993871281959351,0.1633802908587948,105.7223889445921,0.006452782528356451,0.1879430787363312,16,7,788000,4925.62
0.0002725331331438361,0.19947284471360485,0.199200311580461,0.16319084089716526,104.82314072908139,0.006397896773015221,0.18904766637058573,16,8,790000,4937.82
0.0002726490839718971,0.19979697367513852,0.19952432459116662,0.16326727191692098,104.63707384518639,0.00638654015168374,0.18922355331288548,16,8,792000,4950.01
0.0002733956234011002,0.2100141218565774,0.2097407262331763,0.16340669566442745,105.04021815649145,0.0064111461277155425,0.18920828229020314,16,7,794000,4962.22
0.00026949571442517377,0.19936033792972735,0.19909084221530218,0.1631813650008051,105.16210899909407,0.006418585754339238,0.18310011188557226,16,8,796000,4974.42
0.00026846576694793014,0.1992680587327975,0.19899959296584957,0.16319403354433082,103.95483795170225,0.0063448997773255765,0.17655734538596052,16,8,798000,4986.61
0.0002713319814970859,0.21840636103420197,0.21813502905270488,0.16339177468536256,105.13336166030192,0.006416831156024287,0.1852740304053973,16,7,800000,4998.81
0.0002716770914925277,0.1994424719531332,0.19917079486164066,0.16327820040108712,105.54759412816932,0.006442113899424397,0.18813462310408996,16,7,802000,5011.01
0.0002723300512317723,0.1998876534140326,0.19961532336280083,0.16318017404770596,104.43800980284749,0.006374390246755828,0.18887973356787338,17,8,804000,5023.22
0.0002729610889606161,0.2173561228681456,0.217083161779185,0.16333265649346282,105.08970037035076,0.006414166282370041,0.1892742170114658,16,8,806000,5035.42
0.00026885695037138585,0.20028258347203062,0.20001372652165925,0.16341635228552653,105.4948525946871,0.006438894811687445,0.18161375633679708,16,7,808000,5047.63
0.0002704240973843319,0.19957491943432853,0.1993044953369442,0.16320324790617896,104.98834909048489,0.0064079802911672906,0.17909979832433645,16,8,810000,5059.83
0.000270961413258829,0.1999374346175974,0.19966647320433856,0.16321665744420982,104.40216957780319,0.006372202733020214,0.1861518128494855,16,8,812000,5072.03
0.0002711349830912395,0.21487708186898768,0.21460594688589646,0.16339593024168297,105.12911188969076,0.006416571770611008,0.18835476044986618,16,7,814000,5084.25
0.0002714799492118394,0.19996672944640817,0.19969524949719633,0.16321036791645746,105.35709159431485,0.006430486547504569,0.1879832615195177,17,8,816000,5096.45
0.0002722442931562835,0.19936707555863126,0.19909483126547498,0.16316705327401132,104.19249336166611,0.006359405112406379,0.18863151169178335,17,8,818000,5108.65
0.00027277852721762594,0.21998088398954319,0.21970810546232555,0.16338630296175383,105.15629392631593,0.0064182308304636185,0.18840642652198417,16,7,820000,5120.87
0.0002742362771431785,0.19997021109702368,0.1996959748198805,0.16338040943155474,105.67044222771793,0.006449611952375362,0.18951062055506418,16,7,822000,5133.09
0.00026935003385186165,0.19948488371120507,0.1992155336773532,0.1631508961407983,104.68810579647504,0.006389654894804385,0.18250946371863172,16,8,824000,5145.36
0.0002690967244108916,0.2019377746544332,0.2016686779300223,0.1632914855862463,104.84887655899084,0.006399467563414968,0.17890902511654386,16,8,826000,5157.56
0.00027224787797130534,0.20371607043990025,0.20344382256192894,0.16341550521352036,105.135912612341,0.006416986853780579,0.18464959417218615,16,7,828000,5169.76
0.00027149068966061826,0.19975648906885932,0.1994849983791987,0.16320127496750156,105.39120578293692,0.006432568712337459,0.1879660029366639,16,8,830000,5181.96
0.00027188516015217297,0.19948563010348608,0.1992137449433339,0.16321352273152373,104.23133530858068,0.006361775836705364,0.1884203612940932,16,8,832000,5194.16
0.0002720367913041462,0.2179939696305875,0.21772193283928337,0.16340100332579238,104.97823677302293,0.00640736308429095,0.18877275235690766,16,7,834000,5206.37
0.000273000175491117,0.20007097174492952,0.1997979715694384,0.16325207822599144,105.67494773918308,0.006449886946971624,0.18913817221260962,16,8,836000,5218.58
0.00027356132863797633,0.2002237052899098,0.1999501439612718,0.16318381581081431,104.17857758196024,0.0063585557606176905,0.18928880591779157,17,8,838000,5230.78
0.0002686043502903499,0.21670389548600247,0.2164352911357121,0.16333328560113944,105.04002769110797,0.006411134502631101,0.1814874302587819,16,8,840000,5243.0
0.00026963600852933465,0.19952849235014627,0.19925885634161694,0.16341306295910465,105.3423219668991,0.006429585080987494,0.17674340668391397,16,7,842000,5255.23
0.0002723755888222892,0.1999361906571361,0.19966381506831382,0.163185380441276,104.90235029854351,0.006402731341463837,0.18563409297532923,16,8,844000,5267.45
0.0002716809054005455,0.19957244764772758,0.19930076674232702,0.16323904985832186,104.3467810012262,0.006368822082594373,0.1876759002185015,16,8,846000,5279.66
0.00027265856122240633,0.21543193943042585,0.21515928086920344,0.16341743002921455,105.13112185900287,0.006416694449402031,0.18874983716856195,16,7,848000,5291.88
0.0002724546325939331,0.19949625261035742,0.1992237979777635,0.16320757236705602,105.3150779487055,0.006427922238080169,0.18843954397422583,17,8,850000,5304.09
0.00027250727224473496,0.19899201651766216,0.19871950924541743,0.16316938769968187,104.15032468923758,0.006356831340895848,0.1887427260158227,17,8,852000,5316.31
0.00026827397674035567,0.21949298107070025,0.2192247070939599,0.16340538423231266,104.97109389586473,0.006406927117667525,0.17980650757729214,16,7,854000,5328.54
0.0002706746391613117,0.19984717014248107,0.19957649550331977,0.16338944751926993,105.79156057525175,0.0064570044296418305,0.18003576226466106,16,7,856000,5340.76
0.0002720007259781871,0.200249841141785,0.19997784041580682,0.1631865432957127,104.52976231820911,0.006379990375867255,0.1868364986081538,16,8,858000,5352.98
0.0002720138777618169,0.2023268866288766,0.20205487275111478,0.16329255308682494,104.80189046397933,0.006396599759764364,0.1885075369153783,16,8,860000,5365.19
0.0002722248782679111,0.20399860383225657,0.20372637895398865,0.16340558958703993,105.09361221907048,0.006414405042667876,0.1882088724985741,16,7,862000,5377.46
0.00027273651740036776,0.1996102869153663,0.19933755039796594,0.1631901844401079,105.12800235557634,0.00641650405002297,0.18947147344431342,16,8,864000,5389.69
0.0002709029003844052,0.19930572977999395,0.19903482687960955,0.1631919223698537,104.14501591251897,0.006356507318879332,0.18773815944744834,16,8,866000,5401.91
0.0002689844060316028,0.21680754644136518,0.2165385620353336,0.16338298120668798,104.96932038273475,0.006406818871016525,0.1808089789469986,16,7,868000,5414.47
0.00026937779830495703,0.20041998122315677,0.2001506034248518,0.1632163873809103,105.60037289856675,0.006445335259922287,0.17763484656327566,16,8,870000,5426.66
0.0002708730776387586,0.19937298730063804,0.19910211422299928,0.16317000351187536,104.31314366490881,0.006366769022516407,0.1862063017202591,17,8,872000,5438.84
0.00027210427535843707,0.21917740313855477,0.21890529886319635,0.16338702354919213,105.17793054058127,0.006419551424596025,0.18860920136843753,16,8,874000,5451.0
0.0002729601064413396,0.199282825496232,0.19900986538979065,0.1633874608547413,105.55462356277043,0.006442542942063625,0.18836810088258463,16,7,876000,5463.17
0.0002726668590568091,0.1995392823259414,0.1992666154668846,0.16320127385979016,104.88393740067988,0.0064016075073657155,0.18863876442716696,16,8,878000,5475.33
0.00027288407109249543,0.19910930796396292,0.19883642389287043,0.16326709707356368,104.38573150692233,0.006371199432795552,0.18867266160821872,16,8,880000,5487.48
0.0002737603712628315,0.21115669311177593,0.2108829327405131,0.1634216923573451,105.05376230796982,0.0064119727971172985,0.1897589287569756,16,7,882000,5499.69
0.00026867311760893413,0.19948607001958427,0.19921739690197532,0.16317027197524842,105.12923718936588,0.006416579418296257,0.18054572194705537,16,8,884000,5511.86
0.0002700680809571016,0.19973764841009758,0.19946758032914047,0.16317081443094097,104.10635742783694,0.006354147792226376,0.17795681826882023,16,8,886000,5524.03
0.0002712344720500281,0.21856444887007553,0.21829321439802551,0.16338655054846116,105.03431347395409,0.006410785734494268,0.1862470291758467,16,7,888000,5536.2
0.0002727136498203885,0.19953848781582353,0.19926577416600313,0.16327492992961082,105.53388485129292,0.006441277151568172,0.1886682995384922,16,7,890000,5548.36
0.000272146959405399,0.19958404205027236,0.19931189509086697,0.16319603684560818,104.606368365772,0.006384666037949951,0.18839326890560162,17,8,892000,5560.53
0.0002725018841905756,0.21283441030513026,0.2125619084209397,0.16333596277325477,105.0583368709962,0.006412252006286389,0.18845661431014998,16,8,894000,5572.69
0.00027207549659253227,0.19964960036469329,0.19937752486810076,0.1634244369660508,105.24680360198212,0.006423755102660042,0.18784921031975813,16,7,896000,5584.85
0.00027189048978879047,0.19943683075832483,0.19916494026853604,0.1632106593032262,105.22713470717012,0.0064225546085919264,0.18778921495843545,16,8,898000,5597.03
0.00027293400570171727,0.1990617359698663,0.19878880196416457,0.1632010084261602,104.18699239057214,0.006359069359776132,0.18833175292422025,16,8,900000,5609.18
0.00027263686121731804,0.21671038444636218,0.21643774758514486,0.16339498662338442,105.13076548898829,0.006416672698302508,0.18811610638085358,16,7,902000,5621.36
0.00027278076003888537,0.19919276531193236,0.19891998455189347,0.1632415367807118,105.49867603912185,0.006439128176215933,0.18845543546601717,17,8,904000,5633.53
0.0002685313518172204,0.19973540082084437,0.19946686946902714,0.16315440732445735,104.15238920288081,0.006356957348808643,0.17856284281999837,17,8,906000,5645.7
0.00027108336557597735,0.21976541198034702,0.21949432861477106,0.16339208115675952,105.15836709218581,0.006418357366466419,0.18031296805487362,16,8,908000,5657.87
0.0002722628690228291,0.19922617430325099,0.19895391143422816,0.16338493715951657,105.6204373209957,0.006446559895080304,0.18684810902023447,16,7,910000,5670.05
0.0002711342090816794,0.19992792072835008,0.1996567865192684,0.16320033180329205,104.72882486979745,0.006392140189806973,0.18852956178956778,16,8,912000,5682.24
0.00027272405779482,0.20221359240950573,0.2019408683517109,0.16330415379426122,104.83383799899387,0.006398549682555778,0.18877354384030304,16,8,914000,5694.42
0.0002734589851608997,0.20711582433527131,0.2068423653501104,0.16343675113990458,105.20909921833625,0.006421453809712906,0.18991667897676778,16,7,916000,5706.6
0.000269212806905909,0.1993244248114288,0.1990552120045229,0.16319171775436941,105.14190492303827,0.006417352595400285,0.18189066473223853,16,8,918000,5718.79
0.0002689130864357598,0.1995899933575488,0.19932108027111303,0.16321380597846535,104.12177037298245,0.006355088523741605,0.17777673828262802,16,8,920000,5730.97
0.00027133454089443577,0.2184265335088964,0.21815519896800198,0.1634042954126467,105.09680422113405,0.006414599867012576,0.18543125788751355,16,7,922000,5743.2
0.0002713113825471672,0.19912182812857226,0.1988505167460251,0.1632815600870905,105.57553823489104,0.006443819472344424,0.1883315880152093,16,7,924000,5755.37
0.0002726458458503791,0.19978271407518017,0.1995100682293298,0.1631760855794621,104.42275010346313,0.006373458868619576,0.18932079085464504,16,8,926000,5767.54
0.00027313718482195425,0.21214172327630268,0.21186858609148074,0.1633404850226095,105.07863955920212,0.006413491184033332,0.18959004659168938,16,8,928000,5779.7
0.0002684910528712755,0.19969496069091575,0.19942646963804447,0.16342396125615882,105.32666208629648,0.006428629277728057,0.18179637638842486,16,7,930000,5791.88
0.00027071481096766663,0.19937280940082006,0.1991020945898524,0.16319380561972163,104.99276736528908,0.00640824996126032,0.1790656004792397,16,8,932000,5804.06
0.00027149074802428454,0.1992860527767074,0.19901456202868312,0.16324736538251444,104.37396230930185,0.006370481097979849,0.18654177141122436,16,8,934000,5816.23
0.0002720757806903515,0.21377250925306632,0.21350043347237596,0.1634237575763215,105.13741863915473,0.006417078774362471,0.18827625552098085,16,7,936000,5828.39
0.00027165972595531593,0.1997982141590646,0.1995265544331093,0.16320730993066251,105.21502668144407,0.006421815593349858,0.18797385805166777,17,8,938000,5840.57
0.0002724229458557193,0.1994031399821691,0.19913071703631338,0.16316940088705847,104.09169487815717,0.006353252861215648,0.1884331770141333,17,8,940000,5852.74
0.0002735327532402392,0.21925417749008924,0.218980644736849,0.16341159119621831,105.10097777974411,0.00641485460081446,0.18958038331486046,16,7,942000,5864.92
0.00027205428898552733,0.199356313157115,0.19908425886812947,0.16335702540885205,105.65649370288467,0.006448760601982707,0.18832859796706547,16,7,944000,5877.08
0.00026915212640436705,0.19936971914725526,0.1991005670208509,0.16317808960279467,104.64044559300328,0.006386745946838579,0.18039796390548588,16,8,946000,5889.25
0.00027111239885131,0.20245667089754504,0.20218555849869374,0.16329402765606624,104.82435542720917,0.006397970912305247,0.18005308140555468,16,8,948000,5901.42
0.0002710587070654354,0.20362547845150195,0.20335441974443652,0.16341270876115566,105.09624845878591,0.00641456594597082,0.1866351156152204,16,7,950000,5913.61
0.0002712279626623518,0.1994230884727306,0.19915186051006825,0.1632071905035801,105.25131511161152,0.006424030463355195,0.18823370785917515,16,8,952000,5925.79
0.00027181547183556575,0.19902957062827126,0.19875775515643568,0.1632317323265795,104.26391034382235,0.006363764059071188,0.18856594036319824,16,8,954000,5937.97
0.0002728718250526763,0.2175916114350255,0.21731873960997283,0.16342116725834382,105.15769315134209,0.006418316232381719,0.1890688994913023,16,7,956000,5950.15
0.0002723877110808706,0.1997031753221674,0.1994307876110865,0.1632368750762191,105.52462635296692,0.006440712057676204,0.18885387966995673,17,8,958000,5962.34
0.00027063228150581164,0.19973220328028868,0.19946157099878287,0.16317021292685516,104.1102252177561,0.006354383863388434,0.18631681306559222,17,8,960000,5974.53
0.0002685924404478391,0.21848301545047044,0.2182144230100226,0.16335503441618465,105.15242811885616,0.00641799488030128,0.17860424111606887,16,8,962000,5986.74
0.00027129808346310823,0.19932169279966433,0.19905039471620123,0.16340802988288228,105.67884089446963,0.006450124566312844,0.18320681357640364,16,7,964000,5998.92
0.0002718669973824303,0.1995089096959548,0.19923704269857237,0.1631960066612336,104.76596276464062,0.006394406907021522,0.18820962392196616,16,8,966000,6011.1
0.00027138174993113413,0.19934123122568553,0.1990698494757544,0.16326878990594093,104.7659322049619,0.0063944050418067565,0.18828102176806283,16,8,968000,6023.29
0.0002719944761879361,0.20665896164320227,0.20638696716701432,0.16342700544106845,104.9870050353495,0.006407898256552093,0.18763801915325265,16,7,970000,6035.48
0.0002726770333999763,0.1996564156948164,0.19938373866141643,0.1631936482638473,105.24559639047018,0.006423681420316784,0.18939210036780857,16,8,972000,6047.66
0.0002690360654196752,0.1994425515986091,0.19917351553318943,0.16319780192420116,103.97767068101263,0.0063462933765266495,0.18178866452387882,16,8,974000,6059.84
0.00027007954085877254,0.2178833287167265,0.21761324917586772,0.16341979579158328,105.14128797147352,0.006417314939665132,0.17880142559482226,16,7,976000,6072.03
0.0002713758176373154,0.19956681918504915,0.19929544336741184,0.16324814506300656,105.50611313558045,0.00643958210056033,0.18575116051997315,16,8,978000,6084.22
0.00027175244717315484,0.19996732681300633,0.19969557436583318,0.16315564488292783,104.37570631154713,0.0063705875434293905,0.18843675633337317,17,8,980000,6096.41
0.000272180227778983,0.21948128401730552,0.21920910378952654,0.16336895716737387,105.25946469352516,0.0064245278743606665,0.18869731748552254,16,8,982000,6108.6
0.00027265566709766846,0.19987478460054048,0.1996021289334428,0.16338541323703382,105.60344009266258,0.006445522466593175,0.18872281091551096,16,7,984000,6120.78
0.00027359828758242375,0.1995130505031442,0.19923945221556177,0.16320788895029176,104.83685332674145,0.006398733723555997,0.19012582554556726,16,8,986000,6132.96
0.00026898711087404534,0.19990139452424974,0.19963240741337568,0.16322677959597826,104.29116652690165,0.006365427644464212,0.18172118582431698,16,8,988000,6145.14
0.0002701767614899338,0.21157400832463774,0.2113038315631478,0.16343696886444986,105.1435508636516,0.006417453055642798,0.17923767151870623,16,7,990000,6157.34
0.0002723607615097185,0.19873267545007187,0.19846031468856215,0.16321630450217078,105.3233472151727,0.006428426954051068,0.18727035515775756,16,8,992000,6169.52
0.0002722276525879924,0.1991972525738106,0.1989250249212226,0.16319365884480913,104.05131032293528,0.006350787983577593,0.18830428084507433,17,8,994000,6181.7
0.0002716979048701589,0.21830792720059272,0.21803622929572256,0.16340441899399105,105.0009891704648,0.006408751780423877,0.18860191709133484,16,7,996000,6193.88
0.0002726194966916419,0.1996624464536799,0.19938982695698826,0.16328394597527823,105.72028136348389,0.006452653891814202,0.18898012988084772,16,7,998000,6206.05
